sku_id;product_name;category;unit_of_measure;lead_time_days;economic_order_quantity;shelf_life_days;cost_price;estabelecimento_recomendacao;comunidade_recomendacao;descricao_produto;store_recommendation;community_recommendation;product_description
1020117;Shampoo for the dark sanol;Hygiene-Cachorros;un;8;100;730;56.09;O estabelecimento recomenda Shampoo Pelo Escuro Sanol para higiene limpeza cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 8 dias.;A comunidade de cuidadores de pets avalia em 4/5, elogiando qualidade e durabilidade do produto Shampoo Pelo Escuro Sanol.;Shampoo Pelo Escuro Sanol é um item da categoria higiene limpeza cachorros com validade de 730 dias e custo aproximado de R$56.09. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Shampoo Pelo Escuro Sanol for higiene limpeza cachorros due to high demand and great cost-benefit. Stock usually replenished in 8 days.;The pet caregivers community rates it 4/5, praising the quality and durability of the product Shampoo Pelo Escuro Sanol.;Shampoo Pelo Escuro Sanol belongs to the higiene limpeza cachorros category, with a shelf life of 730 days and an approximate cost of $56.09. Perfect to meet your pet's specific needs with safety and comfort.
3109291;Slovenia Bichinho Chic Pink blanket;Casas-Camas-Cachorros;un;6;100;730;119.2;O estabelecimento recomenda Cobertor Eslovênia Bichinho Chic Rosa para casas camas cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 6 dias.;A comunidade de cuidadores de pets avalia em 5/5, elogiando qualidade e durabilidade do produto Cobertor Eslovênia Bichinho Chic Rosa.;Cobertor Eslovênia Bichinho Chic Rosa é um item da categoria casas camas cachorros com validade de 730 dias e custo aproximado de R$119.20. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Cobertor Eslovênia Bichinho Chic Rosa for casas camas cachorros due to high demand and great cost-benefit. Stock usually replenished in 6 days.;The pet caregivers community rates it 4/5, praising the quality and durability of the product Cobertor Eslovênia Bichinho Chic Rosa.;Cobertor Eslovênia Bichinho Chic Rosa belongs to the casas camas cachorros category, with a shelf life of 730 days and an approximate cost of $119.20. Perfect to meet your pet's specific needs with safety and comfort.
3130035;Wet Ration N&D Feline Pumpkin Lamb, Pumpkin and Blueberry;rackets;kg;5;200;365;116.75;O estabelecimento recomenda Ração Úmida N&D Feline Pumpkin Cordeiro, Abóbora e Blueberry para racoes gatos pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 5 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Ração Úmida N&D Feline Pumpkin Cordeiro, Abóbora e Blueberry.;Ração Úmida N&D Feline Pumpkin Cordeiro, Abóbora e Blueberry é um item da categoria racoes gatos com validade de 365 dias e custo aproximado de R$116.75. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Ração Úmida N&D Feline Pumpkin Cordeiro, Abóbora e Blueberry for racoes gatos due to high demand and great cost-benefit. Stock usually replenished in 5 days.;The pet caregivers community rates it 4.5/5, praising the quality and durability of the product Ração Úmida N&D Feline Pumpkin Cordeiro, Abóbora e Blueberry.;Ração Úmida N&D Feline Pumpkin Cordeiro, Abóbora e Blueberry belongs to the racoes gatos category, with a shelf life of 365 days and an approximate cost of $116.75. Perfect to meet your pet's specific needs with safety and comfort.
1034956;Pure dried cat bath cat my pet;Hygiene-Lumpeza-Gatos;un;5;50;730;119.01;O estabelecimento recomenda Banho de Gato a Seco Puro Glamour Cat My Pet para higiene limpeza gatos pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 5 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Banho de Gato a Seco Puro Glamour Cat My Pet.;Banho de Gato a Seco Puro Glamour Cat My Pet é um item da categoria higiene limpeza gatos com validade de 730 dias e custo aproximado de R$119.01. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Banho de Gato a Seco Puro Glamour Cat My Pet for higiene limpeza gatos due to high demand and great cost-benefit. Stock usually replenished in 5 days.;The pet caregivers community rates it 5/5, praising the quality and durability of the product Banho de Gato a Seco Puro Glamour Cat My Pet.;Banho de Gato a Seco Puro Glamour Cat My Pet belongs to the higiene limpeza gatos category, with a shelf life of 730 days and an approximate cost of $119.01. Perfect to meet your pet's specific needs with safety and comfort.
1024684;Toy wheel catnip jambo with pity;gatty toys;un;7;100;9999;20.21;O estabelecimento recomenda Brinquedo Roda Catnip Jambo Com Pena para brinquedos gatos pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 7 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Brinquedo Roda Catnip Jambo Com Pena.;Brinquedo Roda Catnip Jambo Com Pena é um item da categoria brinquedos gatos com validade de 9999 dias e custo aproximado de R$20.21. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Brinquedo Roda Catnip Jambo Com Pena for brinquedos gatos due to high demand and great cost-benefit. Stock usually replenished in 7 days.;The pet caregivers community rates it 4.5/5, praising the quality and durability of the product Brinquedo Roda Catnip Jambo Com Pena.;Brinquedo Roda Catnip Jambo Com Pena belongs to the brinquedos gatos category, with a shelf life of 9999 days and an approximate cost of $20.21. Perfect to meet your pet's specific needs with safety and comfort.
3119656;Premier Nattu Ration Dogs Cassava puppies;rackets-cachorros;kg;13;300;365;139.38;O estabelecimento recomenda Ração Premier Nattu Cães Filhotes Mandioca para racoes cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 13 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Ração Premier Nattu Cães Filhotes Mandioca.;Ração Premier Nattu Cães Filhotes Mandioca é um item da categoria racoes cachorros com validade de 365 dias e custo aproximado de R$139.38. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Ração Premier Nattu Cães Filhotes Mandioca for racoes cachorros due to high demand and great cost-benefit. Stock usually replenished in 13 days.;The pet caregivers community rates it 5/5, praising the quality and durability of the product Ração Premier Nattu Cães Filhotes Mandioca.;Ração Premier Nattu Cães Filhotes Mandioca belongs to the racoes cachorros category, with a shelf life of 365 days and an approximate cost of $139.38. Perfect to meet your pet's specific needs with safety and comfort.
3136461;Plastic plant for aquarium all pet;fish;un;11;10;730;110.32;O estabelecimento recomenda Planta Plástica para Aquário Tudo Pet para peixes pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 11 dias.;A comunidade de cuidadores de pets avalia em 5/5, elogiando qualidade e durabilidade do produto Planta Plástica para Aquário Tudo Pet.;Planta Plástica para Aquário Tudo Pet é um item da categoria peixes com validade de 730 dias e custo aproximado de R$110.32. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Planta Plástica para Aquário Tudo Pet for peixes due to high demand and great cost-benefit. Stock usually replenished in 11 days.;The pet caregivers community rates it 4.5/5, praising the quality and durability of the product Planta Plástica para Aquário Tudo Pet.;Planta Plástica para Aquário Tudo Pet belongs to the peixes category, with a shelf life of 730 days and an approximate cost of $110.32. Perfect to meet your pet's specific needs with safety and comfort.
3134636;Toy Bite Rubber Bone Hurricane;cachorros toys;un;9;100;9999;21.49;O estabelecimento recomenda Brinquedo Mordedor Osso de Borracha FuracãoBone Furacão Pet Rosa para brinquedos cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 9 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Brinquedo Mordedor Osso de Borracha FuracãoBone Furacão Pet Rosa.;Brinquedo Mordedor Osso de Borracha FuracãoBone Furacão Pet Rosa é um item da categoria brinquedos cachorros com validade de 9999 dias e custo aproximado de R$21.49. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Brinquedo Mordedor Osso de Borracha FuracãoBone Furacão Pet Rosa for brinquedos cachorros due to high demand and great cost-benefit. Stock usually replenished in 9 days.;The pet caregivers community rates it 5/5, praising the quality and durability of the product Brinquedo Mordedor Osso de Borracha FuracãoBone Furacão Pet Rosa.;Brinquedo Mordedor Osso de Borracha FuracãoBone Furacão Pet Rosa belongs to the brinquedos cachorros category, with a shelf life of 9999 days and an approximate cost of $21.49. Perfect to meet your pet's specific needs with safety and comfort.
3151169;FROST Castra Supra Supra Senior Cats;rackets;kg;12;200;365;188.79;O estabelecimento recomenda Ração Frost Gatos Sênior Castrados Supra para racoes gatos pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 12 dias.;A comunidade de cuidadores de pets avalia em 5/5, elogiando qualidade e durabilidade do produto Ração Frost Gatos Sênior Castrados Supra.;Ração Frost Gatos Sênior Castrados Supra é um item da categoria racoes gatos com validade de 365 dias e custo aproximado de R$188.79. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Ração Frost Gatos Sênior Castrados Supra for racoes gatos due to high demand and great cost-benefit. Stock usually replenished in 12 days.;The pet caregivers community rates it 4.5/5, praising the quality and durability of the product Ração Frost Gatos Sênior Castrados Supra.;Ração Frost Gatos Sênior Castrados Supra belongs to the racoes gatos category, with a shelf life of 365 days and an approximate cost of $188.79. Perfect to meet your pet's specific needs with safety and comfort.
1033957;Blue Premium Wet Towel;Hygiene-Lumpeza-Gatos;un;13;100;730;45.51;O estabelecimento recomenda Toalha Umedecida Blue Premium para higiene limpeza gatos pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 13 dias.;A comunidade de cuidadores de pets avalia em 4/5, elogiando qualidade e durabilidade do produto Toalha Umedecida Blue Premium.;Toalha Umedecida Blue Premium é um item da categoria higiene limpeza gatos com validade de 730 dias e custo aproximado de R$45.51. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Toalha Umedecida Blue Premium for higiene limpeza gatos due to high demand and great cost-benefit. Stock usually replenished in 13 days.;The pet caregivers community rates it 5/5, praising the quality and durability of the product Toalha Umedecida Blue Premium.;Toalha Umedecida Blue Premium belongs to the higiene limpeza gatos category, with a shelf life of 730 days and an approximate cost of $45.51. Perfect to meet your pet's specific needs with safety and comfort.
3133904;Impeller Rotor Filtro Atman HF0100;fish;un;13;10;730;49.29;O estabelecimento recomenda Impeller Rotor Filtro Atman HF0100 para peixes pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 13 dias.;A comunidade de cuidadores de pets avalia em 4/5, elogiando qualidade e durabilidade do produto Impeller Rotor Filtro Atman HF0100.;Impeller Rotor Filtro Atman HF0100 é um item da categoria peixes com validade de 730 dias e custo aproximado de R$49.29. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Impeller Rotor Filtro Atman HF0100 for peixes due to high demand and great cost-benefit. Stock usually replenished in 13 days.;The pet caregivers community rates it 4.5/5, praising the quality and durability of the product Impeller Rotor Filtro Atman HF0100.;Impeller Rotor Filtro Atman HF0100 belongs to the peixes category, with a shelf life of 730 days and an approximate cost of $49.29. Perfect to meet your pet's specific needs with safety and comfort.
